"","POW_LGA_CODE_2021","LGAName","AgeBracket","NumPeople","Sex","EmploymentType"
"3827","23810","Latrobe (Vic.)","50 to 54",79,"F","Away From Work"
"3828","23810","Latrobe (Vic.)","50 to 54",18,"F","Hours Worked Not Stated"
"3829","23810","Latrobe (Vic.)","55 to 59",708,"F","Working Full Time"
"3830","23810","Latrobe (Vic.)","55 to 59",880,"F","Working Part Time"
"3831","23810","Latrobe (Vic.)","55 to 59",112,"F","Away From Work"
"3832","23810","Latrobe (Vic.)","55 to 59",27,"F","Hours Worked Not Stated"
"3833","23810","Latrobe (Vic.)","60 to 64",393,"F","Working Full Time"
"3834","23810","Latrobe (Vic.)","60 to 64",734,"F","Working Part Time"
"3835","23810","Latrobe (Vic.)","60 to 64",96,"F","Away From Work"
"3836","23810","Latrobe (Vic.)","60 to 64",11,"F","Hours Worked Not Stated"
"3837","23810","Latrobe (Vic.)","65 to 69",120,"F","Working Full Time"
"3838","23810","Latrobe (Vic.)","65 to 69",282,"F","Working Part Time"
"3839","23810","Latrobe (Vic.)","65 to 69",44,"F","Away From Work"
"3840","23810","Latrobe (Vic.)","65 to 69",19,"F","Hours Worked Not Stated"
"3841","23810","Latrobe (Vic.)","70 to 74",35,"F","Working Full Time"
"3842","23810","Latrobe (Vic.)","70 to 74",111,"F","Working Part Time"
"3843","23810","Latrobe (Vic.)","70 to 74",11,"F","Away From Work"
"3844","23810","Latrobe (Vic.)","70 to 74",12,"F","Hours Worked Not Stated"
"3845","23810","Latrobe (Vic.)","75 or over",12,"F","Working Full Time"
"3846","23810","Latrobe (Vic.)","75 or over",46,"F","Working Part Time"
"3847","23810","Latrobe (Vic.)","75 or over",13,"F","Away From Work"
"3848","23810","Latrobe (Vic.)","75 or over",6,"F","Hours Worked Not Stated"
"3849","23940","Loddon","15 to 19",16,"M","Working Full Time"
"3850","23940","Loddon","15 to 19",41,"M","Working Part Time"
"3851","23940","Loddon","15 to 19",4,"M","Away From Work"
"3852","23940","Loddon","15 to 19",5,"M","Hours Worked Not Stated"
"3853","23940","Loddon","20 to 24",60,"M","Working Full Time"
"3854","23940","Loddon","20 to 24",16,"M","Working Part Time"
"3855","23940","Loddon","20 to 24",0,"M","Away From Work"
"3856","23940","Loddon","20 to 24",4,"M","Hours Worked Not Stated"
"3857","23940","Loddon","25 to 29",84,"M","Working Full Time"
"3858","23940","Loddon","25 to 29",16,"M","Working Part Time"
"3859","23940","Loddon","25 to 29",3,"M","Away From Work"
"3860","23940","Loddon","25 to 29",0,"M","Hours Worked Not Stated"
"3861","23940","Loddon","30 to 34",100,"M","Working Full Time"
"3862","23940","Loddon","30 to 34",11,"M","Working Part Time"
"3863","23940","Loddon","30 to 34",5,"M","Away From Work"
"3864","23940","Loddon","30 to 34",5,"M","Hours Worked Not Stated"
"3865","23940","Loddon","35 to 39",102,"M","Working Full Time"
"3866","23940","Loddon","35 to 39",10,"M","Working Part Time"
"3867","23940","Loddon","35 to 39",0,"M","Away From Work"
"3868","23940","Loddon","35 to 39",0,"M","Hours Worked Not Stated"
"3869","23940","Loddon","40 to 44",120,"M","Working Full Time"
"3870","23940","Loddon","40 to 44",19,"M","Working Part Time"
"3871","23940","Loddon","40 to 44",4,"M","Away From Work"
"3872","23940","Loddon","40 to 44",3,"M","Hours Worked Not Stated"
"3873","23940","Loddon","45 to 49",113,"M","Working Full Time"
"3874","23940","Loddon","45 to 49",12,"M","Working Part Time"
"3875","23940","Loddon","45 to 49",0,"M","Away From Work"
"3876","23940","Loddon","45 to 49",3,"M","Hours Worked Not Stated"
"3877","23940","Loddon","50 to 54",140,"M","Working Full Time"
"3878","23940","Loddon","50 to 54",33,"M","Working Part Time"
"3879","23940","Loddon","50 to 54",9,"M","Away From Work"
"3880","23940","Loddon","50 to 54",7,"M","Hours Worked Not Stated"
"3881","23940","Loddon","55 to 59",122,"M","Working Full Time"
"3882","23940","Loddon","55 to 59",27,"M","Working Part Time"
"3883","23940","Loddon","55 to 59",3,"M","Away From Work"
"3884","23940","Loddon","55 to 59",3,"M","Hours Worked Not Stated"
"3885","23940","Loddon","60 to 64",151,"M","Working Full Time"
"3886","23940","Loddon","60 to 64",50,"M","Working Part Time"
"3887","23940","Loddon","60 to 64",10,"M","Away From Work"
"3888","23940","Loddon","60 to 64",3,"M","Hours Worked Not Stated"
"3889","23940","Loddon","65 to 69",80,"M","Working Full Time"
"3890","23940","Loddon","65 to 69",40,"M","Working Part Time"
"3891","23940","Loddon","65 to 69",5,"M","Away From Work"
"3892","23940","Loddon","65 to 69",4,"M","Hours Worked Not Stated"
"3893","23940","Loddon","70 to 74",47,"M","Working Full Time"
"3894","23940","Loddon","70 to 74",27,"M","Working Part Time"
"3895","23940","Loddon","70 to 74",6,"M","Away From Work"
"3896","23940","Loddon","70 to 74",0,"M","Hours Worked Not Stated"
"3897","23940","Loddon","75 or over",29,"M","Working Full Time"
"3898","23940","Loddon","75 or over",24,"M","Working Part Time"
"3899","23940","Loddon","75 or over",3,"M","Away From Work"
"3900","23940","Loddon","75 or over",7,"M","Hours Worked Not Stated"
"3901","23940","Loddon","15 to 19",6,"F","Working Full Time"
"3902","23940","Loddon","15 to 19",46,"F","Working Part Time"
"3903","23940","Loddon","15 to 19",4,"F","Away From Work"
"3904","23940","Loddon","15 to 19",4,"F","Hours Worked Not Stated"
"3905","23940","Loddon","20 to 24",24,"F","Working Full Time"
"3906","23940","Loddon","20 to 24",24,"F","Working Part Time"
"3907","23940","Loddon","20 to 24",6,"F","Away From Work"
"3908","23940","Loddon","20 to 24",0,"F","Hours Worked Not Stated"
"3909","23940","Loddon","25 to 29",33,"F","Working Full Time"
"3910","23940","Loddon","25 to 29",34,"F","Working Part Time"
"3911","23940","Loddon","25 to 29",3,"F","Away From Work"
"3912","23940","Loddon","25 to 29",3,"F","Hours Worked Not Stated"
"3913","23940","Loddon","30 to 34",29,"F","Working Full Time"
"3914","23940","Loddon","30 to 34",50,"F","Working Part Time"
"3915","23940","Loddon","30 to 34",0,"F","Away From Work"
"3916","23940","Loddon","30 to 34",3,"F","Hours Worked Not Stated"
"3917","23940","Loddon","35 to 39",21,"F","Working Full Time"
"3918","23940","Loddon","35 to 39",49,"F","Working Part Time"
"3919","23940","Loddon","35 to 39",6,"F","Away From Work"
"3920","23940","Loddon","35 to 39",0,"F","Hours Worked Not Stated"
"3921","23940","Loddon","40 to 44",39,"F","Working Full Time"
"3922","23940","Loddon","40 to 44",48,"F","Working Part Time"
"3923","23940","Loddon","40 to 44",6,"F","Away From Work"
"3924","23940","Loddon","40 to 44",4,"F","Hours Worked Not Stated"
"3925","23940","Loddon","45 to 49",44,"F","Working Full Time"
"3926","23940","Loddon","45 to 49",53,"F","Working Part Time"
"3927","23940","Loddon","45 to 49",4,"F","Away From Work"
"3928","23940","Loddon","45 to 49",6,"F","Hours Worked Not Stated"
"3929","23940","Loddon","50 to 54",59,"F","Working Full Time"
"3930","23940","Loddon","50 to 54",59,"F","Working Part Time"
"3931","23940","Loddon","50 to 54",4,"F","Away From Work"
"3932","23940","Loddon","50 to 54",3,"F","Hours Worked Not Stated"
"3933","23940","Loddon","55 to 59",71,"F","Working Full Time"
"3934","23940","Loddon","55 to 59",68,"F","Working Part Time"
"3935","23940","Loddon","55 to 59",6,"F","Away From Work"
"3936","23940","Loddon","55 to 59",7,"F","Hours Worked Not Stated"
"3937","23940","Loddon","60 to 64",58,"F","Working Full Time"
"3938","23940","Loddon","60 to 64",73,"F","Working Part Time"
"3939","23940","Loddon","60 to 64",8,"F","Away From Work"
"3940","23940","Loddon","60 to 64",3,"F","Hours Worked Not Stated"
"3941","23940","Loddon","65 to 69",34,"F","Working Full Time"
"3942","23940","Loddon","65 to 69",35,"F","Working Part Time"
"3943","23940","Loddon","65 to 69",6,"F","Away From Work"
"3944","23940","Loddon","65 to 69",3,"F","Hours Worked Not Stated"
"3945","23940","Loddon","70 to 74",7,"F","Working Full Time"
"3946","23940","Loddon","70 to 74",33,"F","Working Part Time"
"3947","23940","Loddon","70 to 74",0,"F","Away From Work"
"3948","23940","Loddon","70 to 74",0,"F","Hours Worked Not Stated"
"3949","23940","Loddon","75 or over",12,"F","Working Full Time"
"3950","23940","Loddon","75 or over",13,"F","Working Part Time"
"3951","23940","Loddon","75 or over",4,"F","Away From Work"
"3952","23940","Loddon","75 or over",4,"F","Hours Worked Not Stated"
"3953","24130","Macedon Ranges","15 to 19",142,"M","Working Full Time"
"3954","24130","Macedon Ranges","15 to 19",365,"M","Working Part Time"
"3955","24130","Macedon Ranges","15 to 19",57,"M","Away From Work"
"3956","24130","Macedon Ranges","15 to 19",19,"M","Hours Worked Not Stated"
"3957","24130","Macedon Ranges","20 to 24",410,"M","Working Full Time"
"3958","24130","Macedon Ranges","20 to 24",246,"M","Working Part Time"
"3959","24130","Macedon Ranges","20 to 24",38,"M","Away From Work"
"3960","24130","Macedon Ranges","20 to 24",24,"M","Hours Worked Not Stated"
"3961","24130","Macedon Ranges","25 to 29",438,"M","Working Full Time"
"3962","24130","Macedon Ranges","25 to 29",150,"M","Working Part Time"
"3963","24130","Macedon Ranges","25 to 29",19,"M","Away From Work"
"3964","24130","Macedon Ranges","25 to 29",19,"M","Hours Worked Not Stated"
"3965","24130","Macedon Ranges","30 to 34",491,"M","Working Full Time"
"3966","24130","Macedon Ranges","30 to 34",121,"M","Working Part Time"
"3967","24130","Macedon Ranges","30 to 34",16,"M","Away From Work"
"3968","24130","Macedon Ranges","30 to 34",12,"M","Hours Worked Not Stated"
"3969","24130","Macedon Ranges","35 to 39",503,"M","Working Full Time"
"3970","24130","Macedon Ranges","35 to 39",107,"M","Working Part Time"
"3971","24130","Macedon Ranges","35 to 39",15,"M","Away From Work"
"3972","24130","Macedon Ranges","35 to 39",12,"M","Hours Worked Not Stated"
"3973","24130","Macedon Ranges","40 to 44",533,"M","Working Full Time"
"3974","24130","Macedon Ranges","40 to 44",99,"M","Working Part Time"
"3975","24130","Macedon Ranges","40 to 44",22,"M","Away From Work"
"3976","24130","Macedon Ranges","40 to 44",13,"M","Hours Worked Not Stated"
"3977","24130","Macedon Ranges","45 to 49",562,"M","Working Full Time"
"3978","24130","Macedon Ranges","45 to 49",120,"M","Working Part Time"
"3979","24130","Macedon Ranges","45 to 49",26,"M","Away From Work"
"3980","24130","Macedon Ranges","45 to 49",15,"M","Hours Worked Not Stated"
"3981","24130","Macedon Ranges","50 to 54",568,"M","Working Full Time"
"3982","24130","Macedon Ranges","50 to 54",146,"M","Working Part Time"
"3983","24130","Macedon Ranges","50 to 54",33,"M","Away From Work"
"3984","24130","Macedon Ranges","50 to 54",12,"M","Hours Worked Not Stated"
"3985","24130","Macedon Ranges","55 to 59",446,"M","Working Full Time"
"3986","24130","Macedon Ranges","55 to 59",162,"M","Working Part Time"
"3987","24130","Macedon Ranges","55 to 59",38,"M","Away From Work"
"3988","24130","Macedon Ranges","55 to 59",8,"M","Hours Worked Not Stated"
"3989","24130","Macedon Ranges","60 to 64",333,"M","Working Full Time"
"3990","24130","Macedon Ranges","60 to 64",188,"M","Working Part Time"
"3991","24130","Macedon Ranges","60 to 64",33,"M","Away From Work"
"3992","24130","Macedon Ranges","60 to 64",4,"M","Hours Worked Not Stated"
"3993","24130","Macedon Ranges","65 to 69",161,"M","Working Full Time"
"3994","24130","Macedon Ranges","65 to 69",162,"M","Working Part Time"
"3995","24130","Macedon Ranges","65 to 69",11,"M","Away From Work"
"3996","24130","Macedon Ranges","65 to 69",5,"M","Hours Worked Not Stated"
"3997","24130","Macedon Ranges","70 to 74",64,"M","Working Full Time"
"3998","24130","Macedon Ranges","70 to 74",115,"M","Working Part Time"
"3999","24130","Macedon Ranges","70 to 74",13,"M","Away From Work"
"4000","24130","Macedon Ranges","70 to 74",3,"M","Hours Worked Not Stated"
"4001","24130","Macedon Ranges","75 or over",63,"M","Working Full Time"
"4002","24130","Macedon Ranges","75 or over",73,"M","Working Part Time"
"4003","24130","Macedon Ranges","75 or over",6,"M","Away From Work"
"4004","24130","Macedon Ranges","75 or over",5,"M","Hours Worked Not Stated"
"4005","24130","Macedon Ranges","15 to 19",45,"F","Working Full Time"
"4006","24130","Macedon Ranges","15 to 19",596,"F","Working Part Time"
"4007","24130","Macedon Ranges","15 to 19",74,"F","Away From Work"
"4008","24130","Macedon Ranges","15 to 19",19,"F","Hours Worked Not Stated"
"4009","24130","Macedon Ranges","20 to 24",207,"F","Working Full Time"
"4010","24130","Macedon Ranges","20 to 24",424,"F","Working Part Time"
"4011","24130","Macedon Ranges","20 to 24",49,"F","Away From Work"
"4012","24130","Macedon Ranges","20 to 24",10,"F","Hours Worked Not Stated"
"4013","24130","Macedon Ranges","25 to 29",353,"F","Working Full Time"
"4014","24130","Macedon Ranges","25 to 29",253,"F","Working Part Time"
"4015","24130","Macedon Ranges","25 to 29",54,"F","Away From Work"
"4016","24130","Macedon Ranges","25 to 29",4,"F","Hours Worked Not Stated"
"4017","24130","Macedon Ranges","30 to 34",244,"F","Working Full Time"
"4018","24130","Macedon Ranges","30 to 34",314,"F","Working Part Time"
"4019","24130","Macedon Ranges","30 to 34",62,"F","Away From Work"
"4020","24130","Macedon Ranges","30 to 34",13,"F","Hours Worked Not Stated"
"4021","24130","Macedon Ranges","35 to 39",254,"F","Working Full Time"
"4022","24130","Macedon Ranges","35 to 39",447,"F","Working Part Time"
"4023","24130","Macedon Ranges","35 to 39",57,"F","Away From Work"
"4024","24130","Macedon Ranges","35 to 39",15,"F","Hours Worked Not Stated"
"4025","24130","Macedon Ranges","40 to 44",377,"F","Working Full Time"
"4026","24130","Macedon Ranges","40 to 44",498,"F","Working Part Time"
"4027","24130","Macedon Ranges","40 to 44",42,"F","Away From Work"
"4028","24130","Macedon Ranges","40 to 44",12,"F","Hours Worked Not Stated"
"4029","24130","Macedon Ranges","45 to 49",394,"F","Working Full Time"
"4030","24130","Macedon Ranges","45 to 49",573,"F","Working Part Time"
"4031","24130","Macedon Ranges","45 to 49",41,"F","Away From Work"
"4032","24130","Macedon Ranges","45 to 49",17,"F","Hours Worked Not Stated"
"4033","24130","Macedon Ranges","50 to 54",455,"F","Working Full Time"
"4034","24130","Macedon Ranges","50 to 54",507,"F","Working Part Time"
"4035","24130","Macedon Ranges","50 to 54",54,"F","Away From Work"
"4036","24130","Macedon Ranges","50 to 54",10,"F","Hours Worked Not Stated"
"4037","24130","Macedon Ranges","55 to 59",343,"F","Working Full Time"
"4038","24130","Macedon Ranges","55 to 59",468,"F","Working Part Time"
"4039","24130","Macedon Ranges","55 to 59",56,"F","Away From Work"
"4040","24130","Macedon Ranges","55 to 59",10,"F","Hours Worked Not Stated"
"4041","24130","Macedon Ranges","60 to 64",196,"F","Working Full Time"
"4042","24130","Macedon Ranges","60 to 64",390,"F","Working Part Time"
"4043","24130","Macedon Ranges","60 to 64",39,"F","Away From Work"
"4044","24130","Macedon Ranges","60 to 64",11,"F","Hours Worked Not Stated"
"4045","24130","Macedon Ranges","65 to 69",79,"F","Working Full Time"
"4046","24130","Macedon Ranges","65 to 69",199,"F","Working Part Time"
"4047","24130","Macedon Ranges","65 to 69",24,"F","Away From Work"
"4048","24130","Macedon Ranges","65 to 69",0,"F","Hours Worked Not Stated"
"4049","24130","Macedon Ranges","70 to 74",24,"F","Working Full Time"
"4050","24130","Macedon Ranges","70 to 74",88,"F","Working Part Time"
"4051","24130","Macedon Ranges","70 to 74",8,"F","Away From Work"
"4052","24130","Macedon Ranges","70 to 74",3,"F","Hours Worked Not Stated"
"4053","24130","Macedon Ranges","75 or over",7,"F","Working Full Time"
"4054","24130","Macedon Ranges","75 or over",47,"F","Working Part Time"
"4055","24130","Macedon Ranges","75 or over",8,"F","Away From Work"
"4056","24130","Macedon Ranges","75 or over",6,"F","Hours Worked Not Stated"
"4057","24210","Manningham","15 to 19",95,"M","Working Full Time"
"4058","24210","Manningham","15 to 19",733,"M","Working Part Time"
"4059","24210","Manningham","15 to 19",140,"M","Away From Work"
"4060","24210","Manningham","15 to 19",9,"M","Hours Worked Not Stated"
"4061","24210","Manningham","20 to 24",459,"M","Working Full Time"
"4062","24210","Manningham","20 to 24",934,"M","Working Part Time"
"4063","24210","Manningham","20 to 24",122,"M","Away From Work"
"4064","24210","Manningham","20 to 24",27,"M","Hours Worked Not Stated"
"4065","24210","Manningham","25 to 29",797,"M","Working Full Time"
"4066","24210","Manningham","25 to 29",531,"M","Working Part Time"
"4067","24210","Manningham","25 to 29",66,"M","Away From Work"
"4068","24210","Manningham","25 to 29",38,"M","Hours Worked Not Stated"
"4069","24210","Manningham","30 to 34",1048,"M","Working Full Time"
"4070","24210","Manningham","30 to 34",340,"M","Working Part Time"
"4071","24210","Manningham","30 to 34",50,"M","Away From Work"
"4072","24210","Manningham","30 to 34",33,"M","Hours Worked Not Stated"
"4073","24210","Manningham","35 to 39",996,"M","Working Full Time"
"4074","24210","Manningham","35 to 39",315,"M","Working Part Time"
"4075","24210","Manningham","35 to 39",48,"M","Away From Work"
"4076","24210","Manningham","35 to 39",32,"M","Hours Worked Not Stated"
"4077","24210","Manningham","40 to 44",968,"M","Working Full Time"
"4078","24210","Manningham","40 to 44",247,"M","Working Part Time"
"4079","24210","Manningham","40 to 44",38,"M","Away From Work"
"4080","24210","Manningham","40 to 44",18,"M","Hours Worked Not Stated"
"4081","24210","Manningham","45 to 49",991,"M","Working Full Time"
"4082","24210","Manningham","45 to 49",263,"M","Working Part Time"
"4083","24210","Manningham","45 to 49",40,"M","Away From Work"
"4084","24210","Manningham","45 to 49",22,"M","Hours Worked Not Stated"
"4085","24210","Manningham","50 to 54",968,"M","Working Full Time"
"4086","24210","Manningham","50 to 54",305,"M","Working Part Time"
"4087","24210","Manningham","50 to 54",55,"M","Away From Work"
"4088","24210","Manningham","50 to 54",31,"M","Hours Worked Not Stated"
"4089","24210","Manningham","55 to 59",914,"M","Working Full Time"
"4090","24210","Manningham","55 to 59",324,"M","Working Part Time"
"4091","24210","Manningham","55 to 59",60,"M","Away From Work"
"4092","24210","Manningham","55 to 59",18,"M","Hours Worked Not Stated"
"4093","24210","Manningham","60 to 64",596,"M","Working Full Time"
"4094","24210","Manningham","60 to 64",349,"M","Working Part Time"
"4095","24210","Manningham","60 to 64",62,"M","Away From Work"
"4096","24210","Manningham","60 to 64",10,"M","Hours Worked Not Stated"
"4097","24210","Manningham","65 to 69",275,"M","Working Full Time"
